Date,Open,High,Low,Close,Volume
2000-08-17,99.7937,100.9683,99.5630,100.8005,5652200
2000-08-18,100.9263,100.9263,100.1503,100.4649,4626400
2000-08-21,100.6956,101.1570,100.2761,101.0102,2380600
2000-08-22,101.0522,101.5556,100.7375,100.8424,3075300
2000-08-23,100.5488,101.5345,100.1922,101.2409,5483200
2000-08-24,101.4507,101.6814,101.0102,101.5556,4529000
2000-08-25,101.4507,101.7653,101.3039,101.5136,2822200
2000-08-28,101.5136,102.6252,101.5136,101.8597,5518700
2000-08-29,101.6394,101.9331,101.2829,101.8806,3561900
2000-08-30,101.5556,101.6814,100.9053,100.9053,3964800
2000-08-31,101.3878,102.7510,101.2829,102.2477,4863100
2000-09-01,102.8559,103.0866,102.0170,102.3526,3191200
2000-09-05,101.9331,102.1533,101.2200,101.5345,3470800
2000-09-06,101.4717,101.9855,100.3600,100.3810,4322200
2000-09-07,100.8424,101.3982,100.5593,101.2409,4265500
2000-09-08,100.8634,101.0102,100.2237,100.5488,3518200
2000-09-11,100.5069,101.4717,99.7937,100.4020,3937500
2000-09-12,100.5069,100.8424,99.6260,99.6679,4769100
2000-09-13,99.3323,100.2342,99.1016,99.9301,7691600
2000-09-14,100.5908,100.6327,99.4372,100.4334,3397100
2000-09-15,99.7136,99.7557,98.2417,98.2417,4085700
2000-09-18,98.4940,98.8935,97.0326,97.3375,5109300
2000-09-19,97.6529,98.4520,97.3690,98.2206,6588200
2000-09-20,98.0314,98.2627,96.3281,97.4952,6508100
2000-09-21,97.2113,97.9473,95.9707,96.0127,5972300
2000-09-22,95.9707,97.7791,95.8339,97.7580,7791300
2000-09-25,98.1996,98.2837,96.7066,97.0641,9726300
2000-09-26,97.1482,97.5688,95.8235,95.8235,5302400
2000-09-27,96.6015,96.8748,95.6342,96.3281,7186200
2000-09-28,96.3492,98.4624,96.1494,97.5688,7036400
2000-09-29,97.8842,98.2206,96.6436,96.6436,9333600
2000-10-02,97.0851,97.5057,96.3176,96.7907,5517800
2000-10-03,97.2533,98.0735,95.7393,95.8866,9347200
2000-10-04,96.1389,97.0641,95.3819,96.6856,6148900
2000-10-05,96.4963,97.4636,96.4333,97.0221,4566900
2000-10-06,96.8118,97.3269,94.0361,94.9193,10014900
2000-10-09,95.0875,95.0875,93.7838,94.2043,4508000
2000-10-10,94.2674,95.0455,92.6483,92.6483,6104700
2000-10-11,92.6062,93.2791,90.9240,91.8702,10346000
2000-10-12,92.3749,92.5852,89.3469,89.5782,12336900
2000-10-13,89.4521,92.6272,89.4100,92.5642,11778800
2000-10-16,92.4590,93.0162,91.9754,92.9847,5659000
2000-10-17,93.1530,93.2371,90.4403,90.6717,7831700
2000-10-18,89.2418,91.5969,87.5806,90.3352,10897300
2000-10-19,92.0805,93.8363,91.8072,93.7417,8767300
2000-10-20,93.1109,95.0034,93.1109,94.1412,7373500
2000-10-23,94.1623,94.8982,93.4894,94.5618,5290000
2000-10-24,94.8562,95.5081,93.5315,93.9310,5750700
2000-10-25,93.3632,93.9100,91.5969,91.7231,9137600
2000-10-26,92.2698,92.6272,90.1880,91.9754,9345800
2000-10-27,92.7745,93.7207,91.9333,93.7207,9762900
